Datetime,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2015-03-09,,2015-03-09,24.49,,2.5,12.59,8.41,31.79,1.42,2.49,14.5,,1.12,,52.0,
2015-03-09,,2015-03-09,65.28,,17.04,14.85,31.89,,17.04,6.13,18.2,0.0,0.0,0.0,301.0,
2015-03-09,,2015-03-09,99.5,278.36,33.04,35.31,67.05,17.86,1.17,9.82,72.94,3.85,10.55,4.02,315.0,
2015-03-09,,2015-03-09,96.48,,6.53,13.47,19.72,,0.78,6.37,26.75,1.02,6.04,0.03,263.0,
2015-03-09,,2015-03-09,26.54,,9.27,17.24,19.25,23.58,1.99,18.24,28.04,,,,99.0,
2015-03-10,,2015-03-10,103.58,293.23,31.0,54.93,75.48,24.31,1.72,11.41,47.52,5.83,15.27,3.42,266.0,
2015-03-10,,2015-03-10,127.94,,11.14,28.38,39.52,,11.14,25.59,15.17,8.14,29.23,3.24,466.0,
2015-03-10,,2015-03-10,60.88,,15.66,14.19,4.66,,3.44,3.67,36.79,0.33,0.22,,220.0,
2015-03-10,,2015-03-10,36.56,63.06,3.06,20.11,15.07,18.05,0.64,7.58,19.16,1.2,6.4,0.44,75.0,
2015-03-10,,2015-03-10,13.97,,2.64,19.24,11.96,19.73,1.67,1.6,18.98,,1.68,,101.0,
2015-03-10,,2015-03-10,,,,,42.06,,0.0,,,0.0,0.0,0.0,,
2015-03-10,,2015-03-10,47.0,,14.53,12.94,18.79,24.93,0.81,12.86,21.73,3.13,,,84.0,
2015-03-10,,2015-03-10,74.28,,23.79,21.98,45.62,,1.04,4.79,6.25,0.21,1.42,0.36,154.0,
2015-03-11,,2015-03-11,41.96,,11.0,13.78,15.28,65.03,1.34,8.85,44.1,,16.17,,122.0,
2015-03-11,,2015-03-11,147.18,,33.06,36.87,69.93,,33.06,21.24,131.12,25.83,60.82,9.26,557.0,
2015-03-11,,2015-03-11,56.93,97.74,3.6,1.18,2.04,11.93,0.96,10.7,29.23,1.35,7.32,1.0,120.0,
2015-03-11,,2015-03-11,147.9,,12.9,32.52,4.22,,1.8,6.72,45.5,,,,329.0,
2015-03-11,,2015-03-11,31.05,,8.92,20.58,16.89,34.87,1.34,2.79,11.62,2.14,5.51,,58.0,
2015-03-11,,2015-03-11,132.89,,71.05,25.7,96.75,,1.42,7.61,7.97,0.38,1.97,0.98,311.0,
2015-03-11,,2015-03-11,244.78,385.66,51.06,82.74,112.71,45.66,2.09,29.19,99.91,6.91,17.35,2.55,407.0,
2015-03-11,,2015-03-11,,,,,134.01,,0.0,,,,,,,
2015-03-12,,2015-03-12,160.84,,54.16,28.14,81.43,,2.32,6.93,12.67,0.34,1.11,0.8,309.0,
2015-03-12,,2015-03-12,,,,,84.02,,0.0,,,0.0,0.0,0.0,,
2015-03-12,,2015-03-12,52.16,,2.73,5.88,8.18,,1.12,1.97,35.62,,,,85.0,
2015-03-12,,2015-03-12,19.86,72.72,11.73,33.56,26.85,37.08,1.47,8.32,9.51,0.98,2.6,,74.0,
2015-03-12,,2015-03-12,,,,,,,,,,,,,,
2015-03-12,,2015-03-12,196.55,,4.82,33.38,4.22,,1.52,3.57,45.18,,,,259.0,
2015-03-12,,2015-03-12,190.14,412.29,43.24,92.91,109.61,52.48,1.74,19.24,86.19,5.0,12.33,,385.0,
2015-03-12,,2015-03-12,,,13.11,14.27,14.32,,0.66,2.69,8.75,,,,,
2015-03-12,,2015-03-12,45.97,98.69,6.86,17.38,23.23,10.45,0.85,7.09,28.81,0.91,4.24,0.32,99.0,
2015-04-01,,2015-04-01,,,2.24,12.46,4.22,,11.85,169.56,21.41,2.27,4.77,,,
2015-04-01,,2015-04-01,,,,,25.97,,0.0,,,0.0,0.0,0.0,,
2015-04-01,,2015-04-01,,,7.45,21.61,16.88,0.87,5.05,6.52,17.7,0.55,7.47,,,
2015-04-01,,2015-04-01,,,9.6,16.2,11.71,5.23,1.0,27.96,10.33,,,,,
2015-04-01,,2015-04-01,,,3.7,17.19,20.89,,0.3,2.58,30.34,0.41,6.15,1.11,,
2015-04-01,,2015-04-01,151.84,241.84,25.01,36.91,48.62,130.36,11.54,4.63,25.36,4.26,9.71,3.34,319.0,
2015-04-01,,2015-04-01,,,1.7,18.48,17.97,,1.7,18.59,36.08,4.43,10.14,1.0,,
2015-04-02,,2015-04-02,,,44.13,45.9,90.03,,0.83,4.64,24.27,1.27,10.52,2.75,,
2015-04-02,,2015-04-02,137.26,147.08,15.21,29.69,36.06,53.28,9.11,5.06,15.07,3.04,6.31,2.79,313.0,
2015-04-02,,2015-04-02,,,4.32,13.12,3.13,,13.67,,33.45,2.79,5.57,,,
2015-04-02,,2015-04-02,,,5.92,22.46,15.19,11.88,1.08,4.46,18.62,14.9,3.43,,,
2015-04-02,,2015-04-02,80.65,,2.37,22.83,24.0,,2.37,25.73,47.3,0.0,0.0,0.0,294.0,
2015-04-02,,2015-04-02,,,9.22,14.0,16.97,27.6,0.85,4.89,36.62,,11.48,,,
2015-04-02,,2015-04-02,,,,,29.13,,0.0,,,0.0,0.0,0.0,,
2015-04-03,,2015-04-03,91.07,139.15,13.71,24.28,28.73,17.44,10.64,4.68,25.83,1.6,8.05,6.62,200.0,
2015-04-03,,2015-04-03,93.88,,18.21,29.38,47.01,,18.21,62.75,46.79,5.21,2.55,1.55,383.0,
2015-04-03,,2015-04-03,,,4.75,17.36,12.54,12.44,3.39,5.99,61.8,,3.41,,,
2015-04-03,,2015-04-03,,,3.6,17.44,21.04,,0.28,7.88,50.26,0.92,5.99,0.96,,
2015-04-03,,2015-04-03,,,,,27.37,,0.0,,,0.0,0.0,0.0,,
2015-04-03,,2015-04-03,,,8.02,12.38,3.55,,10.53,,24.78,2.63,4.79,,,
2015-04-03,,2015-04-03,,,9.25,11.37,11.41,58.57,2.82,6.77,41.26,6.86,6.02,,,
2015-04-04,,2015-04-04,,,,,80.04,,0.0,,,0.0,0.0,0.0,,
2015-04-04,,2015-04-04,187.51,,20.88,26.89,17.5,10.1,1.23,4.74,27.57,,3.73,,,
2015-04-04,,2015-04-04,36.68,,3.63,12.89,10.88,40.71,1.47,3.29,76.36,0.13,1.61,,101.0,
2015-04-04,,2015-04-04,,,18.49,19.62,38.11,,0.96,11.02,37.02,0.36,2.93,0.5,,
2015-04-04,,2015-04-04,62.56,86.11,10.66,24.96,30.36,28.46,5.52,12.94,27.98,2.39,6.04,2.45,229.0,
2015-04-04,,2015-04-04,63.11,,5.63,15.5,18.49,,5.63,38.21,4.72,5.2,8.17,0.73,220.0,
2015-04-04,,2015-04-04,41.71,,8.84,22.35,4.3,,1.99,12.6,25.81,2.35,3.48,,144.0,
2015-04-05,,2015-04-05,,,,,31.89,,0.0,,,0.0,0.0,0.0,,
2015-04-05,,2015-04-05,44.41,,3.76,25.14,6.13,,2.32,15.75,31.8,1.79,1.03,,118.0,
2015-04-05,,2015-04-05,45.26,,5.21,25.81,15.91,18.09,4.17,6.79,21.39,39.17,12.63,,162.0,
2015-04-05,,2015-04-05,86.31,,2.69,10.5,10.9,,2.69,50.13,90.54,0.47,0.15,12.8,308.0,
2015-04-05,,2015-04-05,28.97,,14.67,16.92,7.19,16.06,8.1,5.86,11.91,0.57,0.46,,100.0,
2015-04-05,,2015-04-05,108.98,326.71,52.0,85.5,112.64,31.33,8.08,17.53,37.7,6.19,26.87,,387.0,
2015-04-05,,2015-04-05,45.0,,7.24,17.31,24.32,,0.74,9.03,42.93,,,,113.0,
2015-04-06,,2015-04-06,61.85,,2.7,12.77,4.22,,2.59,7.77,43.57,1.18,1.09,,198.0,
2015-04-06,,2015-04-06,111.48,,4.69,15.66,16.38,57.97,1.51,10.8,42.62,,,,207.0,
2015-04-06,,2015-04-06,,,,,23.38,,0.0,,,0.0,0.0,0.0,,
2015-04-06,,2015-04-06,25.14,,6.01,18.73,24.74,,6.01,38.05,38.52,0.0,0.0,0.0,192.0,
2015-04-06,,2015-04-06,85.45,170.55,15.02,62.38,71.04,57.58,3.83,5.53,63.0,3.19,8.0,,259.0,
2015-04-06,,2015-04-06,25.56,,1.14,6.39,7.52,1.93,1.4,4.47,29.64,3.16,1.3,,74.0,
2015-04-06,,2015-04-06,,,13.03,15.62,28.63,,1.2,4.35,9.77,0.01,0.28,0.0,,
2015-04-06,,2015-04-06,50.58,,8.19,11.94,19.82,,0.81,8.57,49.06,,,,125.0,
2015-04-07,,2015-04-07,,,,,19.11,,0.0,,,0.0,0.0,0.0,,
2015-04-07,,2015-04-07,,,14.19,15.31,29.45,,1.32,5.31,11.95,0.27,1.85,0.7,,
2015-04-07,,2015-04-07,88.75,212.16,20.9,35.54,45.93,61.61,0.98,7.24,56.61,0.85,1.81,,250.0,
2015-04-07,,2015-04-07,70.58,,8.99,17.94,14.05,52.85,20.62,15.31,29.69,1.03,0.23,,290.0,
2015-04-07,,2015-04-07,19.77,,2.4,9.48,4.39,,2.88,12.44,25.9,0.12,0.24,,115.0,
2015-04-07,,2015-04-07,21.52,,1.0,5.99,2.9,5.76,15.9,2.76,9.72,,16.86,,141.0,
2015-04-07,,2015-04-07,34.92,,8.97,8.77,17.72,,0.65,9.5,24.33,,,,103.0,
2015-04-07,,2015-04-07,48.1,,8.03,9.53,17.57,,8.03,9.33,7.6,1.68,4.41,0.18,215.0,
2015-04-08,,2015-04-08,54.46,136.88,19.25,46.74,142.99,31.77,1.21,9.72,56.88,1.66,5.74,,184.0,
2015-04-08,,2015-04-08,,,14.67,9.12,23.85,,1.9,3.92,5.56,0.23,2.12,0.71,,
2015-04-08,,2015-04-08,64.89,,9.85,15.17,20.9,33.16,1.33,22.46,19.37,6.14,1.93,,120.0,
2015-04-08,,2015-04-08,26.33,,9.12,9.38,18.38,,0.65,8.85,16.03,0.75,3.56,0.01,92.0,
2015-04-08,,2015-04-08,,,,,19.92,,0.0,,,0.0,0.0,0.0,,
2015-04-08,,2015-04-08,28.51,,6.69,20.52,27.21,,6.69,5.69,7.65,1.36,2.17,0.09,171.0,
2015-04-08,,2015-04-08,51.67,,3.55,8.02,4.64,,1.3,9.63,29.36,0.09,0.19,,99.0,
2015-04-08,,2015-04-08,15.85,,5.74,10.66,8.17,10.75,9.92,2.6,5.24,14.1,1.8,,95.0,
2015-04-09,,2015-04-09,26.96,,9.51,17.1,19.35,23.47,1.92,14.6,28.95,,,,106.0,
2015-04-09,,2015-04-09,67.86,,16.97,14.87,31.84,,16.97,8.87,16.53,0.0,0.0,0.0,302.0,
2015-04-09,,2015-04-09,,,9.15,13.6,22.19,,1.03,6.47,8.21,0.23,1.58,0.51,,
2015-04-09,,2015-04-09,97.31,284.54,50.0,41.7,90.18,23.02,1.36,14.94,71.5,4.88,18.75,3.97,368.0,
2015-04-09,,2015-04-09,161.72,,6.38,14.42,20.5,,0.85,7.42,27.06,0.96,6.55,0.02,237.0,
2015-04-09,,2015-04-09,57.1,,4.51,8.64,4.22,,1.42,8.3,33.35,0.15,0.19,,113.0,
2015-04-09,,2015-04-09,26.16,,3.72,15.89,10.97,37.51,1.76,2.12,10.98,,1.2,,72.0,
2015-04-09,,2015-04-09,,,,,54.44,,0.0,,,0.0,0.0,0.0,,
2015-04-10,,2015-04-10,42.69,59.29,3.02,17.81,13.74,14.41,1.22,5.41,21.98,1.35,6.71,1.21,85.0,
2015-04-10,,2015-04-10,,,,,58.73,,0.0,,,0.0,0.0,0.0,,
2015-04-10,,2015-04-10,49.45,,15.59,15.21,19.82,23.82,1.14,12.05,31.57,0.04,59.02,,107.0,
2015-04-10,,2015-04-10,87.18,,7.83,21.51,29.34,,7.83,6.98,23.17,5.59,17.26,2.28,230.0,
2015-04-10,,2015-04-10,118.5,,47.07,24.01,71.08,,1.12,7.27,4.84,0.3,1.69,0.64,156.0,
2015-04-10,,2015-04-10,9.63,,3.75,16.51,11.21,23.54,2.21,1.37,12.67,,1.63,,128.0,
2015-04-10,,2015-04-10,145.97,335.82,62.2,62.84,99.01,34.91,2.26,15.08,44.92,8.8,31.87,3.87,369.0,
2015-04-10,,2015-04-10,65.59,,11.5,17.08,4.89,,1.19,2.63,34.11,0.44,0.29,,154.0,
2015-04-11,,2015-04-11,124.45,,33.08,26.49,59.63,,1.42,7.6,7.97,0.29,1.56,0.61,270.0,
2015-04-11,,2015-04-11,214.67,,57.37,42.21,99.57,,57.37,22.18,,41.22,93.71,13.41,,
2015-04-11,,2015-04-11,41.8,,10.68,13.77,15.7,60.9,2.03,8.37,39.61,,23.49,,135.0,
2015-04-11,,2015-04-11,,,,,152.3,,0.0,,,,,,,
2015-04-11,,2015-04-11,293.49,401.49,105.88,87.47,137.62,56.81,2.54,31.58,114.43,7.99,28.6,1.75,454.0,
2015-04-11,,2015-04-11,205.62,,20.32,34.75,4.22,,4.74,7.71,53.97,,,,356.0,
2015-04-11,,2015-04-11,40.67,90.56,5.24,1.72,2.45,11.75,0.99,13.4,32.02,1.2,6.72,0.63,130.0,
2015-04-11,,2015-04-11,43.1,,4.09,12.07,8.88,27.02,3.56,2.44,19.13,2.67,5.73,,65.0,
2015-04-12,,2015-04-12,230.61,,79.11,31.59,110.54,,3.31,6.54,18.58,0.47,1.46,1.16,359.0,
2015-04-12,,2015-04-12,,,,,,,,,,,,,,
2015-04-12,,2015-04-12,,,14.32,12.84,13.94,,3.91,14.63,16.09,,,,,
2015-04-12,,2015-04-12,,,,,104.86,,0.0,,,0.0,0.0,0.0,,
2015-04-12,,2015-04-12,57.22,103.72,5.61,19.75,24.69,9.3,1.28,9.04,31.38,1.14,8.69,1.45,120.0,
2015-04-12,,2015-04-12,245.14,,5.03,36.25,4.29,,2.88,4.61,50.81,,,,381.0,
2015-04-12,,2015-04-12,28.35,102.15,13.06,32.95,24.78,52.45,2.03,6.08,21.38,1.0,3.46,,105.0,
2015-04-12,,2015-04-12,186.64,352.14,64.77,79.52,113.72,43.76,2.28,20.76,88.93,4.47,12.74,,392.0,
2015-04-12,,2015-04-12,,,,,,,,,,,,,80.0,
2015-05-01,,2015-05-01,,,,,25.18,,0.0,,,0.0,0.0,0.0,,
2015-05-01,,2015-05-01,146.6,219.13,14.01,34.92,38.25,122.88,9.2,3.33,23.2,2.8,6.21,2.96,325.0,
2015-05-01,,2015-05-01,,,2.32,12.27,4.22,,13.34,169.48,20.6,2.49,4.78,,,
2015-05-01,,2015-05-01,,,22.1,21.42,37.76,,22.1,39.33,39.31,7.01,18.89,2.78,,
2015-05-01,,2015-05-01,,,9.16,16.3,12.94,5.5,0.9,16.6,9.36,,,,,
2015-05-01,,2015-05-01,,,3.61,9.69,13.3,,0.23,5.19,31.28,0.39,7.22,0.55,,
2015-05-01,,2015-05-01,,,9.52,22.17,21.76,31.38,1.83,4.71,12.72,0.4,4.36,,,
2015-05-02,,2015-05-02,58.36,,2.6,21.39,23.31,,2.6,32.66,53.54,0.0,0.0,0.0,149.0,
2015-05-02,,2015-05-02,,,,,28.98,,0.0,,,0.0,0.0,0.0,,
2015-05-02,,2015-05-02,131.76,127.42,23.15,36.51,47.4,51.24,8.18,4.85,21.7,4.92,10.17,3.33,262.0,
2015-05-02,,2015-05-02,,,12.17,26.36,20.48,11.11,0.59,7.65,16.06,6.53,16.08,,,
2015-05-02,,2015-05-02,,,3.55,14.52,4.47,,11.85,,29.48,2.41,3.08,,,
2015-05-02,,2015-05-02,,,30.08,41.93,72.01,,0.78,5.58,26.61,1.2,10.96,2.84,,
2015-05-02,,2015-05-02,,,15.68,19.17,16.44,76.99,0.95,7.48,29.93,,,,,
2015-05-03,,2015-05-03,,,10.67,14.04,8.45,40.55,9.85,7.59,63.26,5.93,7.34,,,
2015-05-03,,2015-05-03,106.57,196.19,25.97,31.12,45.48,28.86,9.36,5.97,32.88,3.27,15.12,10.65,275.0,
2015-05-03,,2015-05-03,,,11.53,19.94,18.57,6.9,29.33,8.79,45.01,,29.33,,,
2015-05-03,,2015-05-03,,,10.04,20.08,4.37,,11.83,,27.25,2.47,3.6,,,
2015-05-03,,2015-05-03,,,5.94,20.67,26.62,,0.35,5.0,36.44,0.62,6.93,1.01,,
2015-05-03,,2015-05-03,,,,,28.75,,0.0,,,0.0,0.0,0.0,,
2015-05-03,,2015-05-03,173.01,,48.44,42.27,90.73,,48.44,78.76,59.39,9.72,9.96,4.13,780.0,
2015-05-04,,2015-05-04,50.87,,15.01,20.91,35.91,,0.99,13.35,38.52,0.35,3.95,0.59,,
2015-05-04,,2015-05-04,36.92,,2.2,9.0,7.6,26.22,9.58,4.07,65.62,0.14,12.02,,160.0,
2015-05-04,,2015-05-04,156.76,,3.92,16.7,20.97,,3.92,26.32,37.11,3.88,10.78,0.97,,
2015-05-04,,2015-05-04,,,,,65.24,,0.0,,,0.0,0.0,0.0,,
2015-05-04,,2015-05-04,50.51,,9.11,23.39,4.22,,1.97,10.93,26.59,2.44,3.69,,123.0,
2015-05-04,,2015-05-04,85.86,,17.2,26.79,17.04,12.33,1.14,3.96,27.58,,4.48,,302.0,
2015-05-04,,2015-05-04,78.61,145.1,13.0,27.75,39.45,32.3,7.97,16.72,40.79,3.3,8.08,2.19,234.0,
2015-05-05,,2015-05-05,83.99,,2.73,0.08,2.75,,2.73,34.06,69.57,0.28,0.05,8.97,227.0,
2015-05-05,,2015-05-05,40.37,,9.03,20.7,13.3,5.94,0.0,8.6,36.56,37.07,9.99,,75.0,
2015-05-05,,2015-05-05,35.16,,20.39,22.34,10.33,14.54,5.16,6.65,17.11,2.45,1.24,,107.0,
2015-05-05,,2015-05-05,,,,,27.97,,0.0,,,0.0,0.0,0.0,,
2015-05-05,,2015-05-05,145.99,366.85,75.13,107.85,150.76,35.82,6.65,26.0,50.27,7.43,35.57,,408.0,
2015-05-05,,2015-05-05,33.52,,3.9,22.69,5.6,,2.48,13.58,15.89,2.12,1.17,,119.0,
2015-05-05,,2015-05-05,42.62,,5.37,15.34,20.37,,0.76,9.62,50.1,,,,116.0,
2015-05-06,,2015-05-06,,,10.4,10.36,20.14,,1.29,7.22,11.9,0.0,0.15,0.0,,
2015-05-06,,2015-05-06,,,,,30.52,,0.0,,,0.0,0.0,0.0,,
2015-05-06,,2015-05-06,73.81,,9.21,16.64,18.28,53.98,1.48,11.32,40.96,0.13,1.71,,200.0,
2015-05-06,,2015-05-06,87.03,,8.05,17.88,25.53,,8.05,23.84,48.22,0.0,0.0,0.0,310.0,
2015-05-06,,2015-05-06,77.49,,2.32,11.71,4.22,,2.93,15.39,43.72,2.71,2.49,,203.0,
2015-05-06,,2015-05-06,43.62,,8.43,14.44,22.2,,0.82,8.09,43.08,,,,117.0,
2015-05-06,,2015-05-06,22.41,,2.59,14.61,19.41,18.87,5.65,5.85,27.39,2.89,0.84,,130.0,
2015-05-06,,2015-05-06,83.02,241.67,16.05,62.63,52.93,75.0,11.36,4.12,52.03,2.6,7.32,,327.0,
2015-05-07,,2015-05-07,135.92,435.2,19.63,36.89,49.31,64.99,1.17,6.42,58.36,1.04,2.73,,282.0,
2015-05-07,,2015-05-07,21.85,,2.53,9.41,4.81,,4.15,17.99,25.57,0.18,0.36,,152.0,
2015-05-07,,2015-05-07,29.54,,8.17,5.22,13.33,,0.58,8.88,22.7,,,,102.0,
2015-05-07,,2015-05-07,19.43,,1.13,7.66,4.66,4.74,20.81,2.29,7.89,0.16,8.67,,225.0,
2015-05-07,,2015-05-07,47.43,,8.11,9.45,17.56,,8.11,7.93,7.08,2.1,3.6,0.13,199.0,
2015-05-07,,2015-05-07,70.61,,4.7,20.14,17.67,54.4,2.19,13.9,30.78,1.02,0.23,,193.0,
2015-05-07,,2015-05-07,,,11.59,10.86,24.26,,1.1,5.12,12.64,0.23,2.06,0.57,,
2015-05-07,,2015-05-07,,,,,19.25,,0.0,,,0.0,0.0,0.0,,
2015-05-08,,2015-05-08,,,7.78,13.1,23.56,,1.4,5.01,5.95,0.2,1.87,0.48,,
2015-05-08,,2015-05-08,46.36,,3.23,7.47,4.22,,1.5,10.32,26.69,0.12,0.23,,118.0,
2015-05-08,,2015-05-08,31.59,,6.99,20.42,27.41,,6.99,9.23,7.9,0.72,2.29,0.12,168.0,
2015-05-08,,2015-05-08,21.56,,7.62,8.86,16.41,,0.66,7.15,17.39,0.57,2.65,0.0,92.0,
2015-05-08,,2015-05-08,18.26,,4.56,11.85,8.03,10.66,48.07,2.4,3.0,16.28,2.08,,106.0,
2015-05-08,,2015-05-08,59.69,,7.9,16.22,19.77,46.45,1.41,19.41,16.56,30.27,31.58,,112.0,
2015-05-08,,2015-05-08,59.13,117.08,25.28,52.78,164.51,37.94,1.67,10.41,54.66,2.33,9.61,,228.0,
2015-05-08,,2015-05-08,,,,,19.96,,0.0,,,0.0,0.0,0.0,,
2015-05-09,,2015-05-09,114.41,,6.51,16.11,22.3,,0.84,6.61,24.37,1.01,6.39,0.02,305.0,
2015-05-09,,2015-05-09,76.43,201.89,24.24,29.5,52.24,26.99,1.38,16.93,56.59,2.89,6.72,3.55,266.0,
2015-05-09,,2015-05-09,,,9.89,14.72,24.58,,1.1,7.16,8.21,0.22,1.84,0.51,,
2015-05-09,,2015-05-09,51.36,,5.57,10.81,4.64,,1.48,9.86,26.45,0.14,0.21,,108.0,
2015-05-09,,2015-05-09,,,,,51.49,,0.0,,,0.0,0.0,0.0,,
2015-05-09,,2015-05-09,27.38,,6.79,17.6,14.32,54.9,1.47,2.63,38.49,,1.53,,73.0,
2015-05-09,,2015-05-09,25.83,,9.14,16.9,19.0,27.06,2.01,11.02,29.73,,,,83.0,
2015-05-09,,2015-05-09,52.4,,16.97,14.81,31.78,,16.97,9.89,22.55,0.0,0.0,0.0,301.0,
2015-05-10,,2015-05-10,59.33,,4.16,7.63,4.22,,0.33,5.19,42.54,0.37,0.25,,118.0,
2015-05-10,,2015-05-10,75.04,81.99,2.27,16.05,12.57,15.02,0.93,6.88,33.52,1.36,7.22,1.04,113.0,
2015-05-10,,2015-05-10,28.7,,6.17,23.13,16.54,31.01,1.96,2.64,10.81,,2.18,,92.0,
2015-05-10,,2015-05-10,99.73,,20.16,30.23,50.39,,20.16,32.74,20.91,8.58,27.22,4.15,309.0,
2015-05-10,,2015-05-10,46.7,,17.25,13.7,20.87,29.51,0.65,13.31,32.14,0.04,0.49,,89.0,
2015-05-10,,2015-05-10,,,,,66.33,,0.0,,,0.0,0.0,0.0,,
2015-05-10,,2015-05-10,99.12,,51.83,27.6,79.26,,1.63,4.48,6.12,0.32,2.04,0.82,222.0,
2015-05-10,,2015-05-10,180.52,347.95,80.34,75.42,116.95,36.94,3.15,17.32,45.8,10.88,44.0,3.92,375.0,
2015-05-11,,2015-05-11,50.03,90.53,3.44,4.47,6.21,12.04,0.96,8.04,36.49,1.16,6.74,1.52,103.0,
2015-05-11,,2015-05-11,187.6,,16.48,28.61,4.22,,4.16,5.66,51.48,,,,389.0,
2015-05-11,,2015-05-11,,,,,129.37,,0.0,,,0.0,0.0,0.0,,
2015-05-11,,2015-05-11,30.36,,8.04,17.33,14.75,61.87,1.24,2.74,10.93,3.94,5.71,,70.0,
2015-05-11,,2015-05-11,128.25,,43.21,28.0,71.14,,1.57,7.3,8.07,0.33,1.65,0.68,305.0,
2015-05-11,,2015-05-11,161.78,234.94,44.61,63.78,97.34,45.99,1.76,21.21,75.71,4.34,18.32,1.63,388.0,
2015-05-11,,2015-05-11,207.13,,28.41,35.31,60.37,,28.41,50.33,,28.86,55.93,8.74,536.0,
2015-05-11,,2015-05-11,43.18,,12.31,15.87,16.76,67.74,1.81,6.42,27.51,0.01,5.94,,128.0,
2015-05-12,,2015-05-12,,,,,,,,,,,,,,
2015-05-12,,2015-05-12,358.43,,20.06,35.22,4.38,,3.09,6.64,44.22,,,,452.0,
2015-05-12,,2015-05-12,,,12.82,15.38,14.28,,2.09,9.1,19.52,,,,,
2015-05-12,,2015-05-12,,,,,142.21,,0.0,,,0.0,0.0,0.0,,
2015-05-12,,2015-05-12,25.04,89.26,9.79,33.02,22.96,51.77,1.72,5.43,26.44,0.77,1.47,,103.0,
2015-05-12,,2015-05-12,242.71,,92.03,35.95,127.91,,2.62,5.55,9.59,0.49,1.55,1.24,416.0,
2015-05-12,,2015-05-12,282.01,433.03,154.15,121.11,196.54,68.78,3.4,31.36,129.79,8.33,27.44,,428.0,
2015-05-12,,2015-05-12,61.11,109.53,7.38,16.02,21.96,10.39,1.04,9.25,24.0,1.37,6.67,1.26,127.0,
2015-06-01,,2015-06-01,,,45.41,38.48,81.5,,45.41,45.76,46.51,5.42,10.83,1.93,,
2015-06-01,,2015-06-01,,,4.21,22.02,26.23,,0.31,9.09,28.56,0.52,5.14,0.53,,
2015-06-01,,2015-06-01,,,2.33,12.91,4.3,,14.21,178.63,21.49,2.93,4.6,,,
2015-06-01,,2015-06-01,,,30.58,35.6,13.42,5.46,0.91,21.98,12.61,0.57,,,,
2015-06-01,,2015-06-01,,,6.6,23.2,16.24,26.35,0.52,4.42,13.82,22.68,4.11,,,
2015-06-01,,2015-06-01,,,,,26.41,,0.0,,,0.0,0.0,0.0,,
2015-06-01,,2015-06-01,149.58,252.1,17.21,37.84,42.46,134.97,9.44,3.66,26.83,3.63,7.35,3.47,318.0,
2015-06-02,,2015-06-02,,,5.04,25.98,16.42,11.71,0.5,3.12,13.76,19.99,13.55,,,
2015-06-02,,2015-06-02,,,3.22,19.2,4.04,,11.35,,48.74,2.53,4.04,,,
2015-06-02,,2015-06-02,79.29,,1.16,26.94,26.83,,1.16,67.41,59.3,0.0,0.0,0.0,190.0,
2015-06-02,,2015-06-02,,,,,28.69,,0.0,,,0.0,0.0,0.0,,
2015-06-02,,2015-06-02,151.6,330.99,46.66,67.0,84.76,63.45,5.51,9.13,33.92,9.46,19.7,9.77,303.0,
2015-06-02,,2015-06-02,,,17.96,36.6,54.55,,0.52,4.75,22.69,0.89,7.82,2.02,,
2015-06-02,,2015-06-02,,,11.9,16.7,17.47,81.78,0.76,7.36,37.13,,,,,
2015-06-03,,2015-06-03,,,12.91,14.68,27.59,,0.3,3.4,18.77,0.31,4.91,0.56,,
2015-06-03,,2015-06-03,,,9.78,19.54,4.99,,11.58,,28.29,2.29,3.01,,,
2015-06-03,,2015-06-03,101.75,163.14,20.56,26.59,34.17,32.04,10.55,5.96,33.67,2.45,9.31,7.14,322.0,
2015-06-03,,2015-06-03,,,,,30.51,,0.0,,,0.0,0.0,0.0,,
2015-06-03,,2015-06-03,,,11.44,16.34,8.46,74.0,11.02,10.07,105.13,,,,,
2015-06-03,,2015-06-03,,,,,,,,,,,,,,
2015-06-03,,2015-06-03,,,5.94,15.04,12.71,6.3,23.53,16.03,31.55,282.83,43.33,,,
2015-06-04,,2015-06-04,37.74,,10.77,27.38,4.64,,2.15,10.73,23.46,2.38,2.95,,114.0,
2015-06-04,,2015-06-04,83.0,,9.72,12.91,22.63,,0.89,8.89,33.67,0.2,2.02,0.31,141.0,
2015-06-04,,2015-06-04,119.7,195.47,34.3,32.83,59.96,44.66,11.01,16.63,30.32,5.7,14.32,2.64,343.0,
2015-06-04,,2015-06-04,83.19,,9.46,16.84,15.85,12.35,3.42,5.63,23.22,0.14,5.12,,193.0,
2015-06-04,,2015-06-04,,,,,74.24,,0.0,,,0.0,0.0,0.0,,
2015-06-04,,2015-06-04,31.78,,2.48,8.14,8.06,22.34,0.55,7.22,54.31,0.18,0.28,,71.0,
2015-06-04,,2015-06-04,120.96,,4.23,20.86,25.02,,4.23,35.54,35.66,6.05,15.85,1.68,303.0,
2015-06-05,,2015-06-05,,,,,28.01,,0.0,,,0.0,0.0,0.0,,
2015-06-05,,2015-06-05,29.95,,3.63,16.42,4.72,,2.39,11.79,19.7,2.14,1.18,,114.0,
2015-06-05,,2015-06-05,43.29,,7.75,18.21,24.92,,1.52,13.7,51.13,,,,150.0,
