City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Visakhapatnam,2018-05-02,0.036200345423143356,0.15050222489760748,15.55,0.1850703209520375,39.94,11.65,0.006561962134251292,0.07696028376417476,0.09704330280925035,6.29,13.52,4.09,0.055999999999999994,Satisfactory
Visakhapatnam,2018-05-04,0.025630397236614855,0.09600698747683625,8.05,0.14702488279841328,28.23,9.49,0.004948364888123925,0.09620035470521845,0.08928294272854259,5.37,17.25,3.37,0.050909090909090904,Satisfactory
Visakhapatnam,2018-05-05,0.02145077720207254,0.08541954368943497,9.84,0.09267940858276236,21.68,9.26,0.004518072289156627,0.026602891384962645,0.06181126804283718,3.87,9.6,2.45,0.04581818181818181,Satisfactory
Visakhapatnam,2018-05-06,0.01689119170984456,0.09073097033863294,10.29,0.08323115759105662,20.64,7.75,0.005701376936316696,0.06180469715698392,0.05071395312742511,3.58,7.79,1.85,0.04072727272727272,Satisfactory
Visakhapatnam,2018-05-07,0.018929188255613127,0.08508905492015154,12.23,0.10061305445366031,24.92,8.1,0.005593803786574872,0.0869027785242113,0.0569222411919913,4.06,7.88,2.5,0.04872727272727272,Satisfactory
Visakhapatnam,2018-05-08,0.022786413356361543,0.10341937844505032,8.49,0.09981968986657051,21.76,9.69,0.006561962134251292,0.07851883699682914,0.07143411454291479,4.71,7.99,2.64,0.050909090909090904,Satisfactory
Visakhapatnam,2018-05-09,0.022003454231433506,0.0957827272405368,9.64,0.1002163721601154,22.62,8.11,0.006669535283993116,0.03563175149137421,0.05059754772621449,4.35,8.55,2.72,0.064,Moderate
Visakhapatnam,2018-05-10,0.02350028785261946,0.1116461881661414,12.86,0.1275153263613415,29.28,9.21,0.005701376936316696,0.10861503735153435,0.051451187335092345,5.88,11.19,2.92,0.055272727272727265,Satisfactory
Visakhapatnam,2018-05-11,0.010581462291306852,0.06939083837918864,6.29,0.08456545257843492,17.59,8.95,0.004410499139414803,0.05938625248562368,0.08315225826478348,3.45,6.63,2.08,0.04581818181818181,Satisfactory
Visakhapatnam,2018-05-12,0.09324122049510651,0.07587077889121016,8.78,0.12509917057338624,25.57,10.15,0.004948364888123925,0.04557424625141075,0.13549588700915724,4.8,9.81,2.39,0.07636363636363636,Moderate
Visakhapatnam,2018-05-13,0.018364997121473804,0.08455791225523174,7.45,0.09300396682293546,19.79,10.66,0.0051635111876075735,0.04401569301875637,0.030071395312742506,3.64,5.7,1.73,0.08436363636363636,Moderate
Visakhapatnam,2018-05-15,0.029073114565342548,0.10354921331869739,16.73,0.16646231518211324,38.16,9.92,0.004518072289156627,0.07163970548718224,0.08482073568213565,5.43,13.4,4.13,0.04872727272727272,Satisfactory
Visakhapatnam,2018-05-16,0.0204951065054692,0.09237161101471854,14.68,0.10984493328525063,28.15,9.42,0.005378657487091223,0.08937496641049067,0.042953593046717364,4.81,10.43,2.86,0.04509090909090909,Satisfactory
Visakhapatnam,2018-05-17,0.013632700057570526,0.08434545518926383,11.45,0.07381896862603679,20.2,10.0,0.005916523235800345,0.0653517493416456,0.04004345801645196,4.39,7.38,2.24,0.04727272727272727,Satisfactory
Visakhapatnam,2018-05-18,0.023868739205526773,0.10568558714870813,10.87,0.13894698882077172,27.36,11.46,0.006561962134251292,0.12059977427849732,0.09471519478503802,4.36,8.58,2.71,0.04,Satisfactory
Visakhapatnam,2018-05-19,0.023580886586067936,0.09900499274105024,9.32,0.10721240533717995,23.52,10.08,0.004733218588640276,0.04869135271671951,0.07108489833928293,4.6,8.71,2.45,0.06327272727272727,Moderate
Visakhapatnam,2018-05-20,0.019078871617731724,0.0902116308440447,5.59,0.09365308330328165,18.36,12.33,0.0034423407917383827,0.046326651260278386,0.04167313363340058,3.11,6.31,1.69,0.04509090909090909,Satisfactory
Visakhapatnam,2018-05-22,0.016914219919401268,0.07814879076519952,10.0,0.09282365668950596,21.83,10.05,0.0039802065404475045,0.02622668888052883,0.0550209529722179,4.18,12.74,2.07,0.04436363636363636,Satisfactory
Visakhapatnam,2018-05-23,0.013413932066781811,0.06248598373523128,7.66,0.07367472051929319,17.1,9.4,0.0039802065404475045,0.039447519750631474,0.046406953282632314,4.17,6.91,1.78,0.03345454545454545,Satisfactory
Visakhapatnam,2018-05-24,0.015521013241220497,0.059499781641348864,10.64,0.08067075369635773,20.56,10.12,0.0037650602409638554,0.04406943623367549,0.03868539500232811,3.87,9.89,2.22,0.024,Good
Visakhapatnam,2018-05-25,0.01284974093264249,0.04645727842498495,7.05,0.07396321673278039,16.65,10.89,0.0029044750430292604,0.029343795345837583,0.04993791711935434,3.06,14.07,1.12,0.02181818181818182,Good
Visakhapatnam,2018-05-26,0.015071963154864712,0.03710916752239651,4.89,0.04756581319870176,11.0,10.11,0.0032271944922547336,0.014779384102757025,0.08431631227688964,2.98,6.81,1.76,0.01890909090909091,Good
Visakhapatnam,2018-05-27,0.016419113413932068,0.050836254617990385,6.27,0.07515326361341508,16.04,10.73,0.0037650602409638554,0.02230343419143333,0.06732112370013968,3.12,9.82,1.27,0.017454545454545455,Good
Visakhapatnam,2018-05-28,0.02871617731721359,0.09034146571769176,10.74,0.10879913451135954,24.95,12.93,0.0051635111876075735,0.07228462406621164,0.053080862952040966,6.47,15.26,2.56,0.030545454545454542,Satisfactory
Visakhapatnam,2018-05-29,0.031030512377662637,0.09525158457561698,6.3,0.1021997836278399,20.21,11.33,0.0041953528399311536,0.07309077228999837,0.08916653732733197,3.86,7.63,2.36,0.05309090909090909,Satisfactory
Visakhapatnam,2018-05-30,0.04339666090961428,0.12516081819576735,3.26,0.09798052650558962,17.11,12.73,0.004410499139414803,0.05299080991024882,0.14608877851932328,4.47,8.17,2.15,0.061090909090909085,Satisfactory
Visakhapatnam,2018-05-31,0.039170984455958555,0.12636474156958558,2.87,0.07381896862603679,13.24,12.8,0.004625645438898452,0.01881012522169076,0.16580009312432098,3.19,6.31,1.71,0.06472727272727273,Moderate
Visakhapatnam,2018-06-01,0.04491652274035694,0.12046315640381004,6.0,0.12095203750450775,22.91,13.36,0.004625645438898452,0.039608749395388824,0.11722023901909047,3.95,10.88,2.14,0.06763636363636363,Moderate
Visakhapatnam,2018-06-02,0.03525618883131837,0.10171972191730698,7.32,0.12888568337540568,24.94,13.82,0.005808950086058521,0.025474283871661202,0.11656060841223032,4.28,9.91,2.58,0.054545454545454536,Satisfactory
Visakhapatnam,2018-06-03,0.04385722510074842,0.14372720512729717,10.15,0.25070320952037506,45.23,20.09,0.005916523235800345,0.07206965120653516,0.05552537637746391,6.38,13.83,4.47,0.055272727272727265,Satisfactory
Visakhapatnam,2018-06-05,0.06635578583765113,0.1704849922689234,6.22,0.18434908041831952,32.14,11.48,0.005486230636833047,0.06744773472349115,0.15858295824926277,5.85,14.5,3.71,0.08,Moderate
Visakhapatnam,2018-06-06,0.04039147956246403,0.0993472846806652,6.1,0.16628200504868373,29.49,10.57,0.005378657487091223,0.058203901757403115,0.16409281390656524,5.24,12.24,3.4,0.06327272727272727,Moderate
Visakhapatnam,2018-06-07,0.0325503742084053,0.08055663751283594,3.91,0.09841327082582042,17.03,17.38,0.004302925989672978,0.031762240017197824,0.2443737389414869,3.59,10.01,2.39,0.04945454545454545,Satisfactory
Visakhapatnam,2018-06-09,0.0421301093839954,0.098143361306847,7.13,0.1558240173097728,28.75,11.47,0.004840791738382101,0.08233460525608641,0.14310103988825082,4.5,11.04,2.92,0.05890909090909091,Satisfactory
Visakhapatnam,2018-06-10,0.03284974093264249,0.07867993343011932,7.43,0.1685899747565813,30.91,11.62,0.004410499139414803,0.06287956145536626,0.12598944591029024,4.06,16.57,1.69,0.04872727272727272,Satisfactory
Visakhapatnam,2018-06-11,0.03544041450777203,0.10311249601643001,7.83,0.16152181752614495,30.2,10.87,0.004410499139414803,0.06406191218358681,0.11485332919447461,4.57,10.77,2.06,0.04945454545454545,Satisfactory
Visakhapatnam,2018-06-12,0.04066781807714451,0.11805530965617364,21.41,0.19058781103498015,42.93,10.19,0.010004302925989675,0.08174342989197612,0.042332764240260744,5.37,14.21,3.89,0.05018181818181818,Satisfactory
Visakhapatnam,2018-06-13,0.04085204375359817,0.1609126211300355,9.51,0.16606563288856835,32.36,12.77,0.006777108433734941,0.10571290374590206,0.10414403228309793,5.61,10.01,3.07,0.06618181818181817,Moderate
Visakhapatnam,2018-06-14,0.044697754749568226,0.17506462235756523,8.86,0.1687342228633249,32.22,14.31,0.005701376936316696,0.09985489331971838,0.1279683377308707,4.68,10.14,3.34,0.08145454545454545,Moderate
Visakhapatnam,2018-06-15,0.06148531951640761,0.22181698004083897,7.4,0.18936170212765957,33.19,14.28,0.005916523235800345,0.14354812704896006,0.11768586062393294,5.44,9.36,2.82,0.09963636363636363,Moderate
Visakhapatnam,2018-06-16,0.05828439838802534,0.20427746892815407,6.21,0.14940497655968263,27.28,15.95,0.0041953528399311536,0.11780512710270327,0.18244606549743908,4.84,11.28,1.81,0.10472727272727272,Moderate
Visakhapatnam,2018-06-21,0.0317098445595855,0.12526704672875133,1.39,0.13833393436711142,21.07,12.44,0.0037650602409638554,0.08577417101090987,0.10666614930932794,3.55,8.77,2.35,0.07127272727272727,Moderate
Visakhapatnam,2018-06-22,0.030961427748992517,0.08735526362380934,1.7,0.1405337179949513,21.59,12.69,0.004948364888123925,0.05110979738807975,0.10294117647058823,4.28,12.6,3.13,0.05672727272727272,Satisfactory
Visakhapatnam,2018-06-23,0.029948186528497414,0.11463239026002382,1.42,0.13278038225748287,20.54,12.72,0.005808950086058521,0.06352448003439565,0.09502560918826633,4.89,17.57,2.54,0.04727272727272727,Satisfactory
Visakhapatnam,2018-06-24,0.03464594127806563,0.11272027666631257,1.34,0.1272268301478543,19.72,12.73,0.004948364888123925,0.09722147578868168,0.12862796833773085,3.35,6.23,2.01,0.06327272727272727,Moderate
Visakhapatnam,2018-06-25,0.034358088658606796,0.1332341867025483,1.08,0.12805625676163002,19.41,11.41,0.004625645438898452,0.0587950771215134,0.15551761601738323,4.61,11.95,3.44,0.060363636363636355,Satisfactory
Visakhapatnam,2018-06-27,0.037858376511226255,0.13361188815315792,2.63,0.15045077533357373,23.17,10.05,0.00602409638554217,0.09759767829311548,0.05129598013347819,5.99,13.04,4.88,0.07054545454545454,Moderate
Visakhapatnam,2018-06-28,0.031237766263672997,0.08272842085384133,1.92,0.13840605842048323,21.26,8.61,0.004840791738382101,0.09593163863062287,0.06410057426664598,4.77,12.89,3.46,0.050909090909090904,Satisfactory
Visakhapatnam,2018-06-29,0.037720207253886015,0.09970137979061175,1.9,0.16206274792643346,24.58,9.62,0.007530120481927711,0.06110603536303541,0.0467949712866677,6.03,16.2,4.8,0.04509090909090909,Satisfactory
Visakhapatnam,2018-06-30,0.038710420264824415,0.09363455024019451,1.56,0.13018391633609808,20.18,12.56,0.004625645438898452,0.06470683076261621,0.09661648300481142,4.69,18.09,3.13,0.05163636363636363,Satisfactory
Visakhapatnam,2018-07-01,0.03691421991940127,0.1075268817204301,1.51,0.13530472412549585,20.92,10.45,0.00602409638554217,0.07034986832912343,0.08404469967406487,4.77,13.21,3.78,0.04727272727272727,Satisfactory
Visakhapatnam,2018-07-02,0.03656879677605067,0.094094873883125,1.43,0.12470248827984134,19.33,11.96,0.0051635111876075735,0.08217337561132906,0.08074654663976408,3.84,11.58,2.67,0.05890909090909091,Satisfactory
Visakhapatnam,2018-07-03,0.04449050086355786,0.10160169021399147,2.42,0.16123332131265777,25.19,11.77,0.005378657487091223,0.07190842156177782,0.0698432407263697,4.59,15.15,4.1,0.048,Satisfactory
Visakhapatnam,2018-07-04,0.03826137017846863,0.12079364517309348,2.81,0.16437071763433106,26.38,11.74,0.004840791738382101,0.08115225452786584,0.08800248331522582,4.95,13.76,3.88,0.055272727272727265,Satisfactory
Visakhapatnam,2018-07-05,0.027864133563615428,0.10724360563247287,2.81,0.14789037143887487,23.76,9.97,0.004625645438898452,0.05648411887999139,0.0638289616638212,4.87,12.41,3.92,0.06254545454545454,Satisfactory
Visakhapatnam,2018-07-06,0.03119170984455959,0.08432184884860072,11.52,0.15045077533357373,31.19,10.3,0.005808950086058521,0.06615789756543236,0.06472140307310259,5.05,12.85,4.39,0.05163636363636363,Satisfactory
Visakhapatnam,2018-07-07,0.04027633851468049,0.11923562668932874,12.11,0.15322755138838803,32.46,9.88,0.006239242685025818,0.12011608534422527,0.054826943970200215,6.26,13.0,4.28,0.05309090909090909,Satisfactory
Visakhapatnam,2018-07-08,0.038111686816350035,0.09440175631174531,9.85,0.13613415073927154,28.08,10.5,0.005378657487091223,0.058311388187241346,0.06623467328884058,4.77,12.63,2.66,0.05381818181818182,Satisfactory
Visakhapatnam,2018-07-09,0.0393321819228555,0.10416297817593805,9.08,0.15001803101334293,29.51,10.21,0.005271084337349398,0.09130972214757886,0.07830203321434115,4.67,13.24,3.21,0.04872727272727272,Satisfactory
Visakhapatnam,2018-07-10,0.03445020149683362,0.0970338632956812,10.04,0.13786512802019474,28.5,10.28,0.005055938037865749,0.13661525232439403,0.06666149309327953,4.23,10.35,3.3,0.055999999999999994,Satisfactory
Visakhapatnam,2018-07-11,0.03614277489925159,0.09960695442795933,22.42,0.1550667147493689,41.13,13.34,0.004302925989672978,0.14827752996184232,0.03593046717367685,5.11,10.75,4.14,0.05018181818181818,Satisfactory
Visakhapatnam,2018-07-12,0.02955670696603339,0.0830707127934563,19.44,0.15748287053732418,38.33,16.21,0.009143717728055079,0.1659053044553125,0.035115629365202544,5.31,11.93,5.21,0.050909090909090904,Satisfactory
Visakhapatnam,2018-07-13,0.03223949337938976,0.09680960305938174,14.49,0.13256401009736749,31.34,11.59,0.004840791738382101,0.1025420540656742,0.047920223498370315,4.54,11.07,3.81,0.03927272727272727,Satisfactory
Visakhapatnam,2018-07-14,0.04192285549798504,0.10010268758188447,16.34,0.13577353047241253,33.32,9.84,0.005808950086058521,0.014564411243080562,0.030731025919602663,5.02,13.48,4.64,0.055999999999999994,Satisfactory
Visakhapatnam,2018-07-15,0.024962579159470352,0.057658487069626896,14.0,0.12719076812116842,30.14,6.86,0.004518072289156627,0.019777503090234856,0.023164674840912617,4.51,11.37,3.64,0.03927272727272727,Satisfactory
Visakhapatnam,2018-07-16,0.03261945883707542,0.11686318945268698,12.1,0.12152902993148217,27.76,15.54,0.005593803786574872,0.07567044660611597,0.03546484556883439,4.64,10.13,3.96,0.04072727272727272,Satisfactory
Visakhapatnam,2018-07-17,0.026090961427748995,0.08802804433270776,12.19,0.11925712225027046,26.54,17.79,0.0039802065404475045,0.07196216477669694,0.04912307931088002,4.46,12.46,3.48,0.054545454545454536,Satisfactory
Visakhapatnam,2018-07-18,0.03419689119170985,0.09662075233407692,12.74,0.1183916336098089,27.82,12.91,0.005271084337349398,0.027731498898264092,0.04896787210926587,4.07,11.87,3.03,0.04945454545454545,Satisfactory
Visakhapatnam,2018-07-19,0.025768566493955095,0.06915477497255762,12.38,0.12311575910566175,28.24,13.19,0.0041953528399311536,0.034933089697425694,0.051994412540741886,3.85,14.45,3.19,0.04,Satisfactory
Visakhapatnam,2018-07-20,0.03194012665515256,0.07983664412261131,24.2,0.14194013703570138,40.61,9.28,0.005916523235800345,0.027677755683344976,0.029334161105075272,5.45,18.97,4.8,0.03563636363636363,Satisfactory
Visakhapatnam,2018-07-21,0.0318825561312608,0.07012263493974481,20.46,0.14284168770284889,37.7,7.66,0.006239242685025818,0.019831246305153975,0.03189507993170883,5.86,17.52,5.72,0.03854545454545454,Satisfactory
Visakhapatnam,2018-07-22,0.03736327000575706,0.10769212610507181,11.81,0.1301117922827263,28.8,7.27,0.005486230636833047,0.05610791637555757,0.04450566506285891,4.88,12.9,4.27,0.04872727272727272,Satisfactory
Visakhapatnam,2018-07-23,0.04216465169833046,0.16374538200960775,10.14,0.13422286332491884,28.04,10.9,0.00774526678141136,0.07115601655291018,0.06685550209529721,6.49,10.93,3.73,0.06545454545454545,Moderate
Visakhapatnam,2018-07-24,0.04816350028785263,0.16255326180612112,9.11,0.13912729895420123,27.93,11.81,0.006239242685025818,0.06282581824044713,0.07217134875058202,6.29,10.04,3.78,0.08218181818181818,Moderate
Visakhapatnam,2018-07-25,0.049971214738054125,0.15147008486479466,10.1,0.13754056978002163,28.5,10.99,0.007099827882960414,0.049443757725587144,0.06580785348440167,6.23,11.11,3.86,0.07927272727272727,Moderate
Visakhapatnam,2018-07-26,0.05103051237766264,0.17792098957780056,11.06,0.1583844212044717,32.35,8.22,0.006346815834767643,0.04025366797441822,0.05560297997827099,5.61,13.22,4.68,0.08436363636363636,Moderate
Visakhapatnam,2018-07-27,0.040138169257340255,0.15062025660092299,10.73,0.13952398124774612,29.3,8.57,0.005916523235800345,0.06454560111785886,0.051994412540741886,6.52,18.93,3.64,0.08072727272727272,Moderate
Visakhapatnam,2018-07-28,0.04078295912492804,0.12825324882263375,8.78,0.1283086909484313,26.06,9.96,0.005701376936316696,0.060299887139248665,0.07752599720627036,4.71,11.46,3.5,0.072,Moderate
Visakhapatnam,2018-07-29,0.04625215889464594,0.150277964661308,9.14,0.12351244139920664,25.65,8.97,0.004840791738382101,0.03917880367603589,0.06604066428682291,4.11,11.28,2.21,0.07272727272727272,Moderate
Visakhapatnam,2018-07-30,0.049326424870466325,0.18509731713938363,15.52,0.18993869455463397,40.03,9.86,0.01064974182444062,0.06938249046057934,0.055486574577060375,8.42,17.17,7.91,0.07563636363636363,Moderate
Visakhapatnam,2018-08-02,0.04617156016119747,0.12845390271827012,9.59,0.12293544897223226,25.94,8.08,0.003549913941480207,0.04062987047885204,0.07694397020021729,3.5,10.82,2.71,0.07490909090909091,Moderate
Visakhapatnam,2018-08-03,0.060184225676453665,0.194551656574956,12.56,0.14450054093040027,31.53,8.35,0.005486230636833047,0.03939377653571236,0.06243209684929381,4.36,16.14,3.52,0.08436363636363636,Moderate
Visakhapatnam,2018-08-04,0.06140472078295914,0.19675884942695604,17.65,0.1664262531554273,38.91,10.33,0.007207401032702239,0.034933089697425694,0.07349060996430233,6.15,23.18,4.99,0.09309090909090909,Moderate
Visakhapatnam,2018-08-06,0.05565918249856074,0.16568110194398214,14.91,0.16465921384781826,36.42,12.04,0.006346815834767643,0.06110603536303541,0.08012571783330746,7.43,15.77,4.94,0.06909090909090909,Moderate
Visakhapatnam,2018-08-07,0.052089810017271164,0.09786008521888978,14.02,0.12574828705373242,29.95,11.13,0.005593803786574872,0.013113344440264418,0.032942728542604376,5.1,15.44,4.14,0.0669090909090909,Moderate
Visakhapatnam,2018-08-08,0.04483592400690847,0.09774205351557426,16.86,0.14893617021276595,35.68,9.07,0.006454388984509467,0.026925350674477343,0.03321434114542914,5.21,13.38,4.84,0.042909090909090904,Satisfactory
Visakhapatnam,2018-08-09,0.051283822682786424,0.12931553415247332,11.97,0.13692751532636133,29.93,10.93,0.006561962134251292,0.048906325576395966,0.05187800713953127,4.69,12.87,3.73,0.06254545454545454,Satisfactory
Visakhapatnam,2018-08-10,0.06120898100172712,0.12645916693223797,17.93,0.16382978723404254,38.74,12.2,0.006884681583476765,0.041274789057881435,0.042914791246313824,5.74,17.27,3.98,0.06763636363636363,Moderate
Visakhapatnam,2018-08-11,0.039366724237190565,0.08455791225523174,20.47,0.15257843490804182,39.15,8.31,0.006454388984509467,0.025259311011984736,0.025027161260282475,4.96,19.14,4.38,0.05745454545454545,Satisfactory
Visakhapatnam,2018-08-12,0.02498560736902706,0.05846110265217237,21.28,0.15225387666786871,39.76,11.7,0.0051635111876075735,0.03466437362283011,0.029760980909514196,3.7,15.56,3.27,0.04509090909090909,Satisfactory
Visakhapatnam,2018-08-17,0.029395509499136444,0.08159531650201243,12.56,0.15153263613415074,32.56,35.17,0.005701376936316696,0.043209544794969634,0.03759894459102902,4.41,11.32,3.77,0.05309090909090909,Satisfactory
Visakhapatnam,2018-08-18,0.037628094415659195,0.08118220554040813,14.69,0.1565813198701767,35.14,17.54,0.00602409638554217,0.06218089966141774,0.03430079155672823,4.72,14.15,4.01,0.04218181818181818,Satisfactory
Visakhapatnam,2018-08-19,0.020426021876799077,0.06151812376804409,10.04,0.14482509917057337,29.52,38.77,0.005486230636833047,0.0787338098565056,0.042759584044699664,6.97,33.06,1.59,0.03563636363636363,Satisfactory
Visakhapatnam,2018-08-21,0.023949337938975246,0.05691488733873918,14.68,0.11611972592859719,29.07,11.45,0.009143717728055079,0.16117590154243025,0.03856898960111749,3.55,10.94,3.18,0.02909090909090909,Satisfactory
Visakhapatnam,2018-08-22,0.03439263097294186,0.07889239049608723,12.31,0.11871619184998197,27.52,10.7,0.009466437177280553,0.12231955715590904,0.051412385534688805,3.98,13.44,3.4,0.03418181818181818,Satisfactory
Visakhapatnam,2018-08-23,0.035947035118019575,0.08388513154633333,9.39,0.11402812838081501,24.45,11.36,0.009789156626506026,0.1162465738700489,0.06320813285736458,3.8,13.78,2.88,0.04363636363636363,Satisfactory
Visakhapatnam,2018-08-28,0.048140472078295915,0.12830046150395993,13.79,0.17580238009376126,37.14,12.83,0.009681583476764202,0.057236523888859026,0.11399968958559677,7.33,12.81,5.54,0.07854545454545454,Moderate
Visakhapatnam,2018-08-29,0.05529073114565343,0.1576313397778643,10.11,0.1374323836999639,28.09,9.07,0.011940619621342515,0.028322674262374375,0.06507061927673444,5.92,10.93,4.79,0.07563636363636363,Moderate
Visakhapatnam,2018-08-30,0.05035118019573979,0.13000011803170328,6.23,0.10382257482870538,20.38,8.75,0.009036144578313254,0.0218734884720804,0.09731491541207511,4.33,10.69,3.82,0.07272727272727272,Moderate
Visakhapatnam,2018-08-31,0.058883131836499715,0.14823601619394966,31.93,0.1722322394518572,51.37,8.02,0.014629948364888127,0.02128231310797012,0.05618500698432407,7.65,21.2,6.18,0.07418181818181818,Moderate
Visakhapatnam,2018-09-01,0.040495106505469204,0.09964236393895398,30.83,0.15575189325640101,48.05,6.05,0.012155765920826163,0.036330413285322716,0.03639608877851932,5.39,18.08,6.08,0.06836363636363636,Moderate
Visakhapatnam,2018-09-02,0.04571099597006333,0.11747695430992762,12.03,0.13660295708618825,29.94,8.39,0.010757314974182445,0.13435803729779117,0.07259816855502094,4.63,15.94,2.99,0.05309090909090909,Satisfactory
Visakhapatnam,2018-09-03,0.05181347150259068,0.12309526338774593,11.0,0.15016227912008653,31.1,9.71,0.010219449225473323,0.16923738378029773,0.06790315070619277,5.02,14.31,3.61,0.060363636363636355,Satisfactory
Visakhapatnam,2018-09-04,0.04716177317213587,0.11940087107397046,12.18,0.14807068157230435,31.75,8.39,0.010434595524956972,0.019508787015639274,0.0710460965388794,4.49,14.19,3.87,0.06763636363636363,Moderate
Visakhapatnam,2018-09-05,0.04511226252158896,0.10790458317103972,15.02,0.1433465560764515,33.36,8.29,0.009574010327022377,0.028161444617617024,0.06223808784727611,5.12,17.24,4.39,0.059636363636363626,Satisfactory
Visakhapatnam,2018-09-06,0.05529073114565343,0.1573480636899071,18.2,0.16426253155427337,39.04,8.03,0.010004302925989675,0.06438437147310151,0.04446686326245538,5.14,15.29,4.87,0.0669090909090909,Moderate
Visakhapatnam,2018-09-07,0.04734599884858953,0.12488934527814169,16.49,0.15347998557518933,36.04,7.55,0.010327022375215147,0.04535927339173428,0.05339127735526928,5.44,15.96,4.82,0.07563636363636363,Moderate
Visakhapatnam,2018-09-08,0.05396660909614278,0.15891788534400336,10.82,0.13498016588532274,28.72,8.34,0.009466437177280553,0.044176922663513724,0.10678255471053856,4.66,10.89,3.14,0.06981818181818182,Moderate
Visakhapatnam,2018-09-09,0.07468048359240069,0.195366075327833,13.02,0.11694915254237288,27.85,9.17,0.011080034423407919,0.017789004138227548,0.14294583268663666,5.38,11.25,3.55,0.09236363636363636,Moderate
Visakhapatnam,2018-09-10,0.05518710420264825,0.14613505187493359,9.82,0.13407861521817524,27.76,8.04,0.010219449225473323,0.01580050518622024,0.08148378084743133,4.87,17.3,3.25,0.08363636363636363,Moderate
Visakhapatnam,2018-09-11,0.05432354634427174,0.1181851445298207,15.0,0.14814280562567617,34.05,8.5,0.010542168674698796,0.020691137743859837,0.06367375446220705,4.83,16.23,4.08,0.06618181818181817,Moderate
Visakhapatnam,2018-09-12,0.06498560736902707,0.1346741734829975,9.97,0.1403534078615218,28.81,9.14,0.01086488812392427,0.022464663836190682,0.057504268198044384,5.24,16.69,4.25,0.0669090909090909,Moderate
Visakhapatnam,2018-09-13,0.07439263097294185,0.12936274683379953,5.32,0.09448250991705735,18.28,8.12,0.009251290877796903,0.015048100177352608,0.08412230327487195,4.44,16.07,2.53,0.07781818181818181,Moderate
Visakhapatnam,2018-09-14,0.0714104778353483,0.1386990545660564,12.39,0.15329967544175982,32.7,9.82,0.012155765920826163,0.036330413285322716,0.06883439391587769,6.18,19.36,4.48,0.06254545454545454,Satisfactory
Visakhapatnam,2018-09-15,0.07145653425446172,0.17407315604971493,18.31,0.1600072124053372,38.49,10.56,0.011080034423407919,0.016337937335411404,0.11105075275492782,5.87,15.27,6.08,0.09018181818181818,Moderate
Visakhapatnam,2018-09-16,0.07766263672999425,0.22675070523942728,10.63,0.187053732419762,36.23,11.24,0.010219449225473323,0.015263073037029075,0.10247555486574576,5.55,13.89,5.44,0.10181818181818181,Moderate
Visakhapatnam,2018-09-17,0.03894070236039148,0.09420110241610895,9.87,0.11720158672917418,25.32,8.45,0.009789156626506026,0.012575912291073252,0.08835169951885767,4.5,10.37,3.96,0.059636363636363626,Satisfactory
Visakhapatnam,2018-09-18,0.047288428324697755,0.12258772706348925,10.84,0.14655607645149657,30.44,8.51,0.01086488812392427,0.01322083087010265,0.09902219462983082,5.4,12.87,5.14,0.06254545454545454,Satisfactory
Visakhapatnam,2018-09-19,0.05481865284974094,0.15319334773320112,12.96,0.15741074648395237,33.75,10.27,0.010434595524956972,0.014618154457999676,0.09615086139996895,5.12,13.07,4.65,0.07636363636363636,Moderate
Visakhapatnam,2018-09-20,0.08186528497409327,0.12451164382753206,16.14,0.18676523620627478,40.68,11.68,0.011295180722891568,0.017251571989036384,0.06243209684929381,5.25,19.84,4.42,0.06981818181818182,Moderate
Visakhapatnam,2018-09-21,0.04308578008059874,0.08747329532712486,7.22,0.1264334655607645,24.52,9.31,0.00871342512908778,0.02886010641156554,0.14767965233586838,3.48,9.36,2.75,0.064,Moderate
Visakhapatnam,2018-09-22,0.04417962003454232,0.08472315663987345,7.7,0.11399206635412912,23.08,8.99,0.007530120481927711,0.011393561562852688,0.15090020176936209,3.37,10.12,2.73,0.04581818181818181,Satisfactory
Visakhapatnam,2018-09-23,0.044099021301093846,0.11971955667292233,17.9,0.1011179228272629,29.47,6.47,0.004840791738382101,0.0069866179394851395,0.155284805214962,4.26,11.1,3.97,0.07272727272727272,Moderate
Visakhapatnam,2018-09-24,0.03341393206678181,0.09166342079482548,15.92,0.10389469888207718,28.26,6.01,0.005486230636833047,0.012683398720911485,0.058163898804904544,4.06,10.87,2.71,0.04654545454545454,Satisfactory
Visakhapatnam,2018-09-25,0.03275762809441567,0.09316242342693246,10.51,0.11446087270104581,25.44,7.03,0.004625645438898452,0.010748642983823291,0.12920999534378397,4.32,16.88,2.89,0.05236363636363636,Satisfactory
Visakhapatnam,2018-09-26,0.039182498560736904,0.12282379047012025,16.91,0.1404976559682654,34.49,8.2,0.00699225473321859,0.02047616488418337,0.08672202390190904,5.61,11.4,4.23,0.061090909090909085,Satisfactory
Visakhapatnam,2018-09-27,0.042199194012665524,0.10896686850087932,16.21,0.12452217814641184,31.55,9.9,0.005808950086058521,0.02380824420916859,0.0665450876920689,4.46,10.57,4.6,0.061818181818181814,Satisfactory
